number,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
2003,GusinoozÃ«rsk,Gusinoozersk,51.2808,106.5004,Russia,RU,RUS,Buryatiya,,24083,1643386183
2004,Kalachinsk,Kalachinsk,55.0487,74.5683,Russia,RU,RUS,Omskaya Oblastâ€™,,24059,1643894191
2005,Bogotol,Bogotol,56.2165,89.5184,Russia,RU,RUS,Krasnoyarskiy Kray,,23622,1643208513
2006,Dudinka,Dudinka,69.4182,86.225,Russia,RU,RUS,Krasnoyarskiy Kray,,23619,1643923236
2007,Lâ€™gov,L'gov,51.6948,35.2744,Russia,RU,RUS,Kurskaya Oblastâ€™,,23500,1643991928
2008,DubÄƒsari,Dubasari,47.2631,29.1608,Moldova,MD,MDA,StÃ®nga Nistrului,,23254,1498583082
2009,Inta,Inta,66.0374,60.1674,Russia,RU,RUS,Komi,,22921,1643587482
2010,Tashtagol,Tashtagol,52.7918,87.8677,Russia,RU,RUS,Kemerovskaya Oblastâ€™,,22779,1643787144
2011,GjÃ¸vik,Gjovik,60.8,10.7,Norway,NO,NOR,Oppland,minor,22719,1578892271
2012,Onega,Onega,63.9271,38.0771,Russia,RU,RUS,Arkhangelâ€™skaya Oblastâ€™,,22693,1643716527
2013,Kemi,Kemi,65.7333,24.5817,Finland,FI,FIN,Lappi,minor,22641,1246411843
2014,PÃ½rgos,Pyrgos,37.6837,21.45,Greece,GR,GRC,DytikÃ­ EllÃ¡da,minor,22399,1300188949
2015,Kizel,Kizel,59.0644,57.6343,Russia,RU,RUS,Permskiy Kray,,22135,1643267536
2016,Frauenfeld,Frauenfeld,47.568,9.108,Switzerland,CH,CHE,Thurgau,,21979,1756399413
2017,Toguchin,Toguchin,55.2377,84.3777,Russia,RU,RUS,Novosibirskaya Oblastâ€™,,21886,1643095919
2018,VÃ¤nersborg,Vanersborg,58.363,12.33,Sweden,SE,SWE,VÃ¤stra GÃ¶taland,minor,21835,1752467593
2019,Shimanovsk,Shimanovsk,52.0024,127.6975,Russia,RU,RUS,Amurskaya Oblastâ€™,,21466,1643749021
2020,Palatka,Palatka,60.1,150.9,Russia,RU,RUS,Magadanskaya Oblastâ€™,,21452,1643837733
2021,KrujÃ«,Kruje,41.519,19.797,Albania,AL,ALB,DurrÃ«s,,21286,1008696208
2022,Isilâ€™kulâ€™,Isil'kul',54.9287,71.2682,Russia,RU,RUS,Omskaya Oblastâ€™,,21136,1643502986
2023,Petrovsk-Zabaykalâ€™skiy,Petrovsk-Zabaykal'skiy,51.2827,108.8327,Russia,RU,RUS,Zabaykalâ€™skiy Kray,,20889,1643676561
2024,Krasnouralâ€™sk,Krasnoural'sk,58.3515,60.0515,Russia,RU,RUS,Sverdlovskaya Oblastâ€™,,20571,1643663207
2025,Mo i Rana,Mo i Rana,66.3166,14.1667,Norway,NO,NOR,Nordland,minor,20409,1578067925
2026,Cherepanovo,Cherepanovo,54.2336,83.3688,Russia,RU,RUS,Novosibirskaya Oblastâ€™,,20125,1643646272
2027,Rayevskiy,Rayevskiy,54.0674,54.9269,Russia,RU,RUS,Bashkortostan,,20060,1643613500
2028,Narvik,Narvik,68.3832,17.29,Norway,NO,NOR,Nordland,minor,20000,1578744025
2029,Yeniseysk,Yeniseysk,58.4515,92.1565,Russia,RU,RUS,Krasnoyarskiy Kray,,19920,1643588190
2030,Bikin,Bikin,46.8203,134.2649,Russia,RU,RUS,Khabarovskiy Kray,,19659,1643608189
2031,Harstad,Harstad,68.7879,16.5156,Norway,NO,NOR,Troms,minor,19433,1578844884
2032,Ivdelâ€™,Ivdel',60.6936,60.4133,Russia,RU,RUS,Sverdlovskaya Oblastâ€™,,19379,1643246085
2033,Kos,Kos,36.8937,27.2888,Greece,GR,GRC,NotÃ­o AigaÃ­o,minor,19244,1300683758
2034,Uzhur,Uzhur,55.3292,89.8207,Russia,RU,RUS,Krasnoyarskiy Kray,,19212,1643237169
2035,Polyarnyy,Polyarnyy,69.2052,33.4502,Russia,RU,RUS,Murmanskaya Oblastâ€™,,19200,1643432811
2036,Slyudyanka,Slyudyanka,51.6538,103.6988,Russia,RU,RUS,Irkutskaya Oblastâ€™,,18809,1643956172
2037,Kavalerovo,Kavalerovo,44.2702,135.0498,Russia,RU,RUS,Primorskiy Kray,,18657,1643093138
2038,Vanino,Vanino,49.0873,140.2425,Russia,RU,RUS,Khabarovskiy Kray,,18618,1643490098
2039,Kyakhta,Kyakhta,50.3527,106.4527,Russia,RU,RUS,Buryatiya,,18431,1643237220
2040,Kiruna,Kiruna,67.85,20.2166,Sweden,SE,SWE,Norrbotten,minor,18154,1752001526
2041,Abaza,Abaza,52.669,90.0954,Russia,RU,RUS,Khakasiya,,18094,1643885049
2042,Kurtamysh,Kurtamysh,54.9087,64.4333,Russia,RU,RUS,Kurganskaya Oblastâ€™,,17936,1643527477
2043,Sovetsk,Sovetsk,57.5785,48.9581,Russia,RU,RUS,Kirovskaya Oblastâ€™,,17869,1643054411
2044,Pallasovka,Pallasovka,50.0477,46.8773,Russia,RU,RUS,Volgogradskaya Oblastâ€™,,17139,1643361305
2045,Plast,Plast,54.3685,60.8085,Russia,RU,RUS,Chelyabinskaya Oblastâ€™,,17050,1643651635
2046,Nevelâ€™sk,Nevel'sk,46.6803,141.8699,Russia,RU,RUS,Sakhalinskaya Oblastâ€™,,17000,1643719954
2047,Poronaysk,Poronaysk,49.2416,143.085,Russia,RU,RUS,Sakhalinskaya Oblastâ€™,,16677,1643094568
2048,Bellinzona,Bellinzona,46.197,9.02,Switzerland,CH,CHE,Ticino,,16572,1756130026
2049,Akureyri,Akureyri,65.6666,-18.1,Iceland,IS,ISL,,,16563,1352098424
2050,Kamenka,Kamenka,53.1947,44.0444,Russia,RU,RUS,Penzenskaya Oblastâ€™,,16560,1643795205
2051,Kupino,Kupino,54.3592,77.2742,Russia,RU,RUS,Novosibirskaya Oblastâ€™,,16333,1643059736
2052,SpÃ¡rti,Sparti,37.0737,22.4297,Greece,GR,GRC,PeloponnÃ­sos,minor,16187,1300989189
2053,Nikolayevsk,Nikolayevsk,50.0161,45.4261,Russia,RU,RUS,Volgogradskaya Oblastâ€™,,16044,1643965946
2054,Bodaybo,Bodaybo,57.965,114.329,Russia,RU,RUS,Irkutskaya Oblastâ€™,,15933,1643017251
2055,Nikelâ€™,Nikel',69.4126,30.2188,Russia,RU,RUS,Murmanskaya Oblastâ€™,,15866,1643124017
2056,Kodinsk,Kodinsk,58.6981,99.1777,Russia,RU,RUS,Krasnoyarskiy Kray,,15670,1643232820
2057,Gornyak,Gornyak,50.9881,81.4877,Russia,RU,RUS,Altayskiy Kray,,15668,1643814454
2058,Aarau,Aarau,47.39,8.034,Switzerland,CH,CHE,Aargau,,15501,1756007454
2059,Herisau,Herisau,47.3833,9.2833,Switzerland,CH,CHE,Appenzell Ausserrhoden,,15438,1756581563
2060,Burrel,Burrel,41.626,20.016,Albania,AL,ALB,DibÃ«r,,15405,1008883153
2061,Nerchinsk,Nerchinsk,52.009,116.5486,Russia,RU,RUS,Zabaykalâ€™skiy Kray,,15360,1643896987
2062,Kulunda,Kulunda,52.5827,78.9473,Russia,RU,RUS,Altayskiy Kray,,15345,1643649266
2063,Udachnyy,Udachnyy,66.4232,112.3965,Russia,RU,RUS,Sakha (Yakutiya),,15266,1643138235
2064,Vyazemskiy,Vyazemskiy,47.5328,134.7475,Russia,RU,RUS,Khabarovskiy Kray,,15247,1643608053
2065,SarandÃ«,Sarande,39.877,20,Albania,AL,ALB,VlorÃ«,,15147,1008879697
2066,Mariestad,Mariestad,58.705,13.828,Sweden,SE,SWE,VÃ¤stra GÃ¶taland,minor,14891,1752879298
2067,Chegdomyn,Chegdomyn,51.1178,133.0241,Russia,RU,RUS,Khabarovskiy Kray,,14855,1643328181
2068,Ustâ€™-Ordynskiy,Ust'-Ordynskiy,52.833,104.7,Russia,RU,RUS,Irkutskaya Oblastâ€™,,14538,1643007224
2069,Shilka,Shilka,51.8706,116.0306,Russia,RU,RUS,Zabaykalâ€™skiy Kray,,14132,1643938937
2070,Ã‡orovodÃ«,Corovode,40.5167,20.2333,Albania,AL,ALB,Berat,,14046,1008566247
2071,Kemâ€™,Kem',64.9536,34.5684,Russia,RU,RUS,Kareliya,,13829,1643304829
2072,Golyshmanovo,Golyshmanovo,56.3819,68.3715,Russia,RU,RUS,Tyumenskaya Oblastâ€™,,13424,1643817304
2073,BollnÃ¤s,Bollnas,61.352,16.3666,Sweden,SE,SWE,GÃ¤vleborg,minor,13398,1752287863
2074,Kirensk,Kirensk,57.7857,108.1119,Russia,RU,RUS,Irkutskaya Oblastâ€™,,13308,1643494440
2075,Uyar,Uyar,55.8104,94.3153,Russia,RU,RUS,Krasnoyarskiy Kray,,13167,1643343542
2076,Librazhd,Librazhd,41.2,20.3667,Albania,AL,ALB,Elbasan,,12691,1008800835
2077,Uglegorsk,Uglegorsk,49.0833,142.0333,Russia,RU,RUS,Sakhalinskaya Oblastâ€™,,12669,1643572665
2078,Mogocha,Mogocha,53.7333,119.7666,Russia,RU,RUS,Zabaykalâ€™skiy Kray,,12647,1643177886
2079,Nazyvayevsk,Nazyvayevsk,55.567,71.35,Russia,RU,RUS,Omskaya Oblastâ€™,,12284,1643639751
2080,Porvoo,Porvoo,60.4004,25.666,Finland,FI,FIN,Uusimaa,minor,12242,1246277728
2081,Belomorsk,Belomorsk,64.5252,34.7658,Russia,RU,RUS,Kareliya,,12165,1643588400
2082,Cherlak,Cherlak,54.1605,74.82,Russia,RU,RUS,Omskaya Oblastâ€™,,12122,1643336296
2083,Alta,Alta,69.9666,23.2417,Norway,NO,NOR,Finnmark,minor,12077,1578308187
2084,Angra do HeroÃ­smo,Angra do Heroismo,38.6504,-27.2167,Portugal,PT,PRT,Azores,,12045,1620152939
2085,Aleksandrovsk-Sakhalinskiy,Aleksandrovsk-Sakhalinskiy,50.8975,142.1561,Russia,RU,RUS,Sakhalinskaya Oblastâ€™,,12024,1643873847
2086,Dolinsk,Dolinsk,47.3504,142.8,Russia,RU,RUS,Sakhalinskaya Oblastâ€™,,11989,1643206913
2087,TepelenÃ«,Tepelene,40.2833,20.0333,Albania,AL,ALB,GjirokastÃ«r,,11955,1008683571
2088,Killarney,Killarney,52.0504,-9.5167,Ireland,IE,IRL,Kerry,,11902,1372916792
2089,Magdagachi,Magdagachi,53.45,125.8,Russia,RU,RUS,Amurskaya Oblastâ€™,,11739,1643413401
2090,Severnyy,Severnyy,67.6083,64.1233,Russia,RU,RUS,Komi,,11562,1643427677
2091,Gramsh,Gramsh,40.8667,20.2,Albania,AL,ALB,Elbasan,,11556,1008632813
2092,Zmeinogorsk,Zmeinogorsk,51.1571,82.195,Russia,RU,RUS,Altayskiy Kray,,11514,1643913373
2093,Aginskoye,Aginskoye,51.1031,114.5228,Russia,RU,RUS,Zabaykalâ€™skiy Kray,,11491,1643514234
2094,Kirs,Kirs,59.3138,52.2452,Russia,RU,RUS,Kirovskaya Oblastâ€™,,11385,1643457660
2095,DelÃ©mont,Delemont,47.37,7.345,Switzerland,CH,CHE,Jura,,11315,1756015980
2096,Kargat,Kargat,55.1959,80.2811,Russia,RU,RUS,Novosibirskaya Oblastâ€™,,10881,1643914194
2097,PÃ«rmet,Permet,40.234,20.352,Albania,AL,ALB,GjirokastÃ«r,,10686,1008604833
2098,Khilok,Khilok,51.35,110.45,Russia,RU,RUS,Zabaykalâ€™skiy Kray,,10627,1643397911
2099,Taksimo,Taksimo,56.3315,114.89,Russia,RU,RUS,Buryatiya,,10359,1643663655
2100,Nogliki,Nogliki,51.8333,143.1667,Russia,RU,RUS,Sakhalinskaya Oblastâ€™,,10098,1643874280
2101,RrÃ«shen,Rreshen,41.7833,19.8167,Albania,AL,ALB,LezhÃ«,,10064,1008845269
2102,Skovorodino,Skovorodino,53.9833,123.9167,Russia,RU,RUS,Amurskaya Oblastâ€™,,10007,1643357581
2103,Hammerfest,Hammerfest,70.6613,23.688,Norway,NO,NOR,Finnmark,minor,10000,1578368356
2104,Namsos,Namsos,64.4833,11.5,Norway,NO,NOR,,minor,9035,1578576567
2105,SodankylÃ¤,Sodankyla,67.4171,26.6,Finland,FI,FIN,Lappi,minor,8942,1246413171
2106,KemijÃ¤rvi,Kemijarvi,66.6667,27.4167,Finland,FI,FIN,Lappi,minor,8883,1246358285
2107,SiteÃ­a,Siteia,35.2004,26.0986,Greece,GR,GRC,KrÃ­ti,minor,8833,1300275780
2108,Shannon,Shannon,52.7038,-8.8641,Ireland,IE,IRL,Clare,,8781,1372328164
2109,ErsekÃ«,Erseke,40.3333,20.6833,Albania,AL,ALB,KorÃ§Ã«,,7890,1008049831
2110,Wick,Wick,58.4333,-3.0834,United Kingdom,GB,GBR,Highland,,7147,1826766399
2111,Horta,Horta,38.5347,-28.6448,Portugal,PT,PRT,Azores,,6611,1620589121
2112,PolÃ½gyros,Polygyros,40.381,23.453,Greece,GR,GRC,KentrikÃ­ MakedonÃ­a,minor,5258,1300297120
2113,SvolvÃ¦r,Svolvaer,68.2333,14.5667,Norway,NO,NOR,Nordland,minor,4197,1578516140
2114,Finnsnes,Finnsnes,69.2406,18.0086,Norway,NO,NOR,Troms,minor,3907,1578015471
2115,Kirkenes,Kirkenes,69.725,30.0516,Norway,NO,NOR,Finnmark,minor,3282,1578657312
2116,RÃ¸rvik,Rorvik,64.868,11.2053,Norway,NO,NOR,,minor,2615,1578785320
2117,Donegal,Donegal,54.65,-8.1167,Ireland,IE,IRL,Donegal,,2513,1372576120
2118,Progress,Progress,49.7504,129.6167,Russia,RU,RUS,Amurskaya Oblastâ€™,,146,1643007077
2119,Obluchâ€™ye,Obluch'ye,49,131.0833,Russia,RU,RUS,Yevreyskaya Avtonomnaya Oblastâ€™,,10000,1643987123
2120,OlÃ«kminsk,Olekminsk,60.5032,120.3926,Russia,RU,RUS,Sakha (Yakutiya),,10000,1643265838
2121,Vilyuysk,Vilyuysk,63.7553,121.6248,Russia,RU,RUS,Sakha (Yakutiya),,9948,1643430483
2122,Pokrovsk,Pokrovsk,61.4934,129.1272,Russia,RU,RUS,Sakha (Yakutiya),,9763,1643183370
2123,Biryusinsk,Biryusinsk,55.9607,97.8144,Russia,RU,RUS,Irkutskaya Oblastâ€™,,9583,1643008672
2124,Dombarovskiy,Dombarovskiy,50.7546,59.54,Russia,RU,RUS,Orenburgskaya Oblastâ€™,,9556,1643794034
2125,Igrim,Igrim,63.1933,64.4194,Russia,RU,RUS,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,9545,1643468393
2126,Shira,Shira,54.4914,89.9531,Russia,RU,RUS,Khakasiya,,9358,1643191566
2127,Ustâ€™-Nera,Ust'-Nera,64.5666,143.2,Russia,RU,RUS,Sakha (Yakutiya),,9148,1643124244
2128,Suntar,Suntar,62.1444,117.6319,Russia,RU,RUS,Sakha (Yakutiya),,8639,1643961858
2129,Olovyannaya,Olovyannaya,50.95,115.5666,Russia,RU,RUS,Zabaykalâ€™skiy Kray,,8247,1643754076
2130,Dalâ€™negorsk,Dal'negorsk,44.5372,135.5172,Russia,RU,RUS,Primorskiy Kray,,8123,1643147456
2131,Bajram Curri,Bajram Curri,42.3333,20.0833,Albania,AL,ALB,KukÃ«s,,7967,1008251523
2132,KeflavÃ­k,Keflavik,64.0166,-22.5666,Iceland,IS,ISL,,,7930,1352901945
2133,Igarka,Igarka,67.4671,86.5833,Russia,RU,RUS,Krasnoyarskiy Kray,,7470,1643125542
2134,Susuman,Susuman,62.7833,148.1668,Russia,RU,RUS,Magadanskaya Oblastâ€™,,7367,1643731360
2135,Khandyga,Khandyga,62.666,135.6,Russia,RU,RUS,Sakha (Yakutiya),,6796,1643340100
2136,Makarov,Makarov,48.6337,142.8,Russia,RU,RUS,Sakhalinskaya Oblastâ€™,,6663,1643711002
2137,PukÃ«,Puke,42.0333,19.8833,Albania,AL,ALB,ShkodÃ«r,,6495,1008739218
2138,Verkhnevilyuysk,Verkhnevilyuysk,63.4457,120.3167,Russia,RU,RUS,Sakha (Yakutiya),,6341,1643968444
2139,Selfoss,Selfoss,63.9334,-20.9969,Iceland,IS,ISL,,,6275,1352214400
2140,Umba,Umba,66.6814,34.3455,Russia,RU,RUS,Murmanskaya Oblastâ€™,,6128,1643774657
2141,Tazovskiy,Tazovskiy,67.4667,78.7,Russia,RU,RUS,Yamalo-Nenetskiy Avtonomnyy Okrug,,5981,1643167905
2142,Mundybash,Mundybash,53.2333,87.3167,Russia,RU,RUS,Kemerovskaya Oblastâ€™,,5870,1643009473
2143,Bilibino,Bilibino,68.0504,166.3333,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,5757,1643015766
2144,Tiksi,Tiksi,71.6269,128.835,Russia,RU,RUS,Sakha (Yakutiya),,5700,1643870212
2145,Vossevangen,Vossevangen,60.63,6.441,Norway,NO,NOR,Hordaland,,5571,1578107030
2146,Okhotsk,Okhotsk,59.383,143.217,Russia,RU,RUS,Khabarovskiy Kray,,5570,1643017106
2147,Tura,Tura,64.2833,100.25,Russia,RU,RUS,Krasnoyarskiy Kray,,5444,1643809018
2148,Chernyshevskiy,Chernyshevskiy,63.0128,112.4714,Russia,RU,RUS,Sakha (Yakutiya),,5137,1643326299
2149,ArtÃ«movsk,Artemovsk,54.3487,93.4355,Russia,RU,RUS,Krasnoyarskiy Kray,,4948,1643012116
2150,Ustâ€™-Kamchatsk,Ust'-Kamchatsk,56.2135,162.435,Russia,RU,RUS,Kamchatskiy Kray,,4939,1643715088
2151,Pevek,Pevek,69.7008,170.3133,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,4837,1643597133
2152,Turukhansk,Turukhansk,65.8382,87.955,Russia,RU,RUS,Krasnoyarskiy Kray,,4774,1643037921
2153,Bagdarin,Bagdarin,54.4333,113.6,Russia,RU,RUS,Buryatiya,,4676,1643127681
2154,Sangar,Sangar,63.9241,127.4739,Russia,RU,RUS,Sakha (Yakutiya),,4633,1643096707
2155,Batagay,Batagay,67.656,134.635,Russia,RU,RUS,Sakha (Yakutiya),,4266,1643604003
2156,Omsukchan,Omsukchan,62.5333,155.8,Russia,RU,RUS,Magadanskaya Oblastâ€™,,4201,1643004933
2157,Novyy Uoyan,Novyy Uoyan,56.135,111.7339,Russia,RU,RUS,Buryatiya,,4184,1643043728
2158,Vitim,Vitim,59.4515,112.5578,Russia,RU,RUS,Sakha (Yakutiya),,3843,1643662368
2159,Teeli,Teeli,51.0333,90.2333,Russia,RU,RUS,Tyva,,3732,1643964699
2160,Cherskiy,Cherskiy,68.7501,161.33,Russia,RU,RUS,Sakha (Yakutiya),,3707,1643174283
2161,Mezenâ€™,Mezen',65.8522,44.24,Russia,RU,RUS,Arkhangelâ€™skaya Oblastâ€™,,3672,1643928515
2162,Palana,Palana,59.084,159.95,Russia,RU,RUS,Kamchatskiy Kray,,3671,1643584640
2163,Zyryanka,Zyryanka,65.736,150.89,Russia,RU,RUS,Sakha (Yakutiya),,3627,1643201511
2164,De-Kastri,De-Kastri,51.4666,140.7833,Russia,RU,RUS,Khabarovskiy Kray,,3615,1643988786
2165,Srednekolymsk,Srednekolymsk,67.45,153.71,Russia,RU,RUS,Sakha (Yakutiya),,3459,1643536960
2166,Bukachacha,Bukachacha,52.9833,116.9166,Russia,RU,RUS,Zabaykalâ€™skiy Kray,,3372,1643741623
2167,Ugolâ€™nyye Kopi,Ugol'nyye Kopi,64.7333,177.7,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,3367,1643017360
2168,Krasnogorsk,Krasnogorsk,48.4615,142.09,Russia,RU,RUS,Sakhalinskaya Oblastâ€™,,3304,1643415310
2169,Zhigansk,Zhigansk,66.7697,123.3711,Russia,RU,RUS,Sakha (Yakutiya),,3237,1643742366
2170,Khatanga,Khatanga,72.0411,102.465,Russia,RU,RUS,Krasnoyarskiy Kray,,3205,1643018667
2171,Ustâ€™-Maya,Ust'-Maya,60.4566,134.5433,Russia,RU,RUS,Sakha (Yakutiya),,3062,1643532310
2172,Saranpaulâ€™,Saranpaul',64.2505,60.97,Russia,RU,RUS,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,2985,1643184738
2173,SauÃ°Ã¡rkrÃ³kur,Saudharkrokur,65.7464,-19.639,Iceland,IS,ISL,,,2682,1352929836
2174,Provideniya,Provideniya,64.4235,-173.2258,Russia,RU,RUS,,,2536,1643868459
2175,ÃsafjÃ¶rÃ°ur,Isafjordhur,66.0833,-23.15,Iceland,IS,ISL,,,2534,1352563432
2176,Chokurdakh,Chokurdakh,70.6183,147.8946,Russia,RU,RUS,Sakha (Yakutiya),,2506,1643382256
2177,Severo-Kurilâ€™sk,Severo-Kuril'sk,50.6905,156.085,Russia,RU,RUS,Sakhalinskaya Oblastâ€™,,2422,1643689971
2178,EgilsstaÃ°ir,Egilsstadhir,65.2674,-14.395,Iceland,IS,ISL,,,2265,1352699507
2179,Egvekinot,Egvekinot,66.3221,-179.1837,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,2248,1643466779
2180,Evensk,Evensk,61.95,159.2333,Russia,RU,RUS,Magadanskaya Oblastâ€™,,2024,1643589710
2181,Kaupanger,Kaupanger,61.1833,6.85,Norway,NO,NOR,Sogn og Fjordane,,1965,1578815332
2182,Saskylakh,Saskylakh,71.9166,114.0833,Russia,RU,RUS,Sakha (Yakutiya),,1920,1643818493
2183,Beringovskiy,Beringovskiy,63.0655,179.3067,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,1861,1643017874
2184,Novyy Port,Novyy Port,67.6983,72.9283,Russia,RU,RUS,Yamalo-Nenetskiy Avtonomnyy Okrug,,1790,1643538343
2185,Borgarnes,Borgarnes,64.5695,-21.8623,Iceland,IS,ISL,,,1783,1352063842
2186,HÃ¶fn,Hofn,64.2723,-15.2139,Iceland,IS,ISL,Austurland,,1695,1352857630
2187,Ustâ€™-Kuyga,Ust'-Kuyga,70.0171,135.6,Russia,RU,RUS,Sakha (Yakutiya),,1517,1643953506
2188,Elâ€™dikan,El'dikan,60.8,135.1833,Russia,RU,RUS,Sakha (Yakutiya),,1516,1643197422
2189,Verkhoyansk,Verkhoyansk,67.5447,133.385,Russia,RU,RUS,Sakha (Yakutiya),,1388,1643386560
2190,Chumikan,Chumikan,54.7114,135.3145,Russia,RU,RUS,Khabarovskiy Kray,,1305,1643639466
2191,Ayan,Ayan,56.4542,138.1673,Russia,RU,RUS,Khabarovskiy Kray,,1286,1643586492
2192,Lavrentiya,Lavrentiya,65.5833,-171.025,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,1242,1643889063
2193,Dikson,Dikson,73.507,80.5451,Russia,RU,RUS,Krasnoyarskiy Kray,,1113,1643554430
2194,Klyuchi,Klyuchi,56.3,160.85,Russia,RU,RUS,Kamchatskiy Kray,,1089,1643863467
2195,Omolon,Omolon,65.25,160.5,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,1050,1643719081
2196,Uelen,Uelen,66.1541,-169.8106,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,776,1643387315
2197,YerÃ«ma,Yerema,60.3808,107.7794,Russia,RU,RUS,Irkutskaya Oblastâ€™,,745,1643177367
2198,Mikhalkino,Mikhalkino,69.4244,161.4811,Russia,RU,RUS,Sakha (Yakutiya),,570,1643001530
2199,Sherlovaya Gora,Sherlovaya Gora,50.5306,116.3006,Russia,RU,RUS,Zabaykalâ€™skiy Kray,,411,1643008235
2200,Nizhneyansk,Nizhneyansk,71.4333,136.0666,Russia,RU,RUS,Sakha (Yakutiya),,400,1643012685
2201,Korf,Korf,60.3321,165.8183,Russia,RU,RUS,Kamchatskiy Kray,,400,1643630456
2202,Shoyna,Shoyna,67.8666,44.1334,Russia,RU,RUS,Nenetskiy Avtonomnyy Okrug,,300,1643012303
2203,Bugrino,Bugrino,68.8079,49.3042,Russia,RU,RUS,Nenetskiy Avtonomnyy Okrug,,300,1643062803
2204,Putâ€™ Lenina,Put' Lenina,68.5166,107.8,Russia,RU,RUS,Sakha (Yakutiya),,298,1643749671
2205,Enurmino,Enurmino,66.95,-171.8166,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,297,1643693470
2206,Amderma,Amderma,69.763,61.6677,Russia,RU,RUS,Nenetskiy Avtonomnyy Okrug,,282,1643719353
2207,Gubkin,Gubkin,51.2743,37.3843,Russia,RU,RUS,Belgorodskaya Oblastâ€™,,272,1643378602
2208,Vikhorevka,Vikhorevka,56.0931,101.2427,Russia,RU,RUS,Irkutskaya Oblastâ€™,,166,1643023865
2209,Gyda,Gyda,70.8814,78.4661,Russia,RU,RUS,Yamalo-Nenetskiy Avtonomnyy Okrug,,10,1643172565
2210,Tiyerbes,Tiyerbes,64.3761,120.5469,Russia,RU,RUS,Sakha (Yakutiya),,10,1643794725
2211,Yessey,Yessey,68.4837,102.1666,Russia,RU,RUS,Krasnoyarskiy Kray,,10,1643816547
2212,Manily,Manily,62.55,165.3,Russia,RU,RUS,Kamchatskiy Kray,,10,1643235167
2213,Zhilinda,Zhilinda,70.1337,114,Russia,RU,RUS,Sakha (Yakutiya),,10,1643497497
2214,Ustâ€™-OlenÃ«k,Ust'-Olenek,72.9978,119.7729,Russia,RU,RUS,Sakha (Yakutiya),,10,1643349100
2215,Logashkino,Logashkino,70.8504,153.9,Russia,RU,RUS,Sakha (Yakutiya),,0,1643050775
2216,Vorontsovo,Vorontsovo,71.6983,83.5642,Russia,RU,RUS,Krasnoyarskiy Kray,,100,1643504976
2217,Mukhomornoye,Mukhomornoye,66.4171,173.3333,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,100,1643631484
2218,Kovda,Kovda,66.6903,32.8702,Russia,RU,RUS,Murmanskaya Oblastâ€™,,20,1643959579
2219,Numto,Numto,63.6667,71.3333,Russia,RU,RUS,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,10,1643985006
2220,Peregrebnoye,Peregrebnoye,62.967,65.0859,Russia,RU,RUS,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,10,1643322655
2221,Larâ€™yak,Lar'yak,61.1012,80.2514,Russia,RU,RUS,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,10,1643861109
2222,Ulâ€™kan,Ul'kan,55.9004,107.7833,Russia,RU,RUS,Irkutskaya Oblastâ€™,,10,1643020424
2223,Bolâ€™sheretsk,Bol'sheretsk,52.439,156.3594,Russia,RU,RUS,Kamchatskiy Kray,,10,1643981807
2224,Karamken,Karamken,60.2004,151.1666,Russia,RU,RUS,Magadanskaya Oblastâ€™,,10,1643511192
2225,Strelka,Strelka,61.867,152.2502,Russia,RU,RUS,Magadanskaya Oblastâ€™,,10,1643297872
2226,Ustâ€™-Nyukzha,Ust'-Nyukzha,56.5312,121.6131,Russia,RU,RUS,Amurskaya Oblastâ€™,,10,1643347046
2227,Khorgo,Khorgo,73.4833,113.63,Russia,RU,RUS,Sakha (Yakutiya),,10,1643550363
2228,Varnek,Varnek,69.7301,60.0636,Russia,RU,RUS,Nenetskiy Avtonomnyy Okrug,,10,1643378778
2229,Indiga,Indiga,67.6898,49.0166,Russia,RU,RUS,Nenetskiy Avtonomnyy Okrug,,10,1643522900
2230,Podkamennaya Tunguska,Podkamennaya Tunguska,61.5995,90.1236,Russia,RU,RUS,Krasnoyarskiy Kray,,10,1643764711
2231,Komsa,Komsa,61.868,89.2577,Russia,RU,RUS,Krasnoyarskiy Kray,,10,1643255641
2232,Omchak,Omchak,61.6333,147.9167,Russia,RU,RUS,Magadanskaya Oblastâ€™,,10,1643827519
2233,Trofimovsk,Trofimovsk,72.5997,127.0337,Russia,RU,RUS,Sakha (Yakutiya),,10,1643214114
2234,Sagastyr,Sagastyr,73.3779,126.5924,Russia,RU,RUS,Sakha (Yakutiya),,10,1643535665
